   Time             V3N               V2N               V1N               V23               V12               V31             
 1.700000000E-004  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 1.800000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001  1.421085472E-014 
 1.900000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.000000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 2.100000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.200000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 2.300000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 2.400000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 2.500000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 2.600000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 2.700000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989334E+001  7.105427358E-015  9.999989334E+001 
 2.800000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 2.900000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 3.000000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -2.131628207E-014 
 3.100000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 3.200000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 3.300000000E-004  0.000000000E+000 -7.105427358E-015  7.105427358E-015 -7.105427358E-015  1.421085472E-014 -7.105427358E-015 
 3.400000000E-004  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 3.500000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 3.600000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 3.700000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 3.800000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 3.900000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 4.000000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  1.421085472E-014  9.999989333E+001 
 4.100000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 4.200000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 4.300000000E-004  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 4.400000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  1.421085472E-014  9.999989333E+001 
 4.500000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 4.600000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 4.700000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 4.800000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 4.900000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 5.000000000E-004  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 5.100000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001 -2.842170943E-014 
 5.200000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 5.300000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 5.400000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  1.421085472E-014 
 5.500000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  2.131628207E-014  9.999989333E+001 
 5.600000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 5.700000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 5.800000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 5.900000000E-004  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 6.000000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989334E+001  2.131628207E-014  9.999989334E+001 
 6.100000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 6.200000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 6.300000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 6.400000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 6.500000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 6.600000000E-004  0.000000000E+000 -2.131628207E-014  1.421085472E-014 -2.131628207E-014  3.552713679E-014 -1.421085472E-014 
 6.700000000E-004  1.421085472E-014 -7.105427358E-015  0.000000000E+000 -2.131628207E-014  7.105427358E-015  1.421085472E-014 
 6.800000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001  0.000000000E+000 
 6.900000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -2.131628207E-014 
 7.000000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 7.100000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 7.200000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  2.131628207E-014  9.999989333E+001 
 7.300000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 7.400000000E-004  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 7.500000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.600000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 7.700000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989334E+001  1.421085472E-014  9.999989334E+001 
 7.800000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 7.900000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 8.000000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 8.100000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 8.200000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 8.300000000E-004  7.105427358E-015  7.105427358E-015  7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 8.400000000E-004  0.000000000E+000  7.105427358E-015  1.421085472E-014  7.105427358E-015  7.105427358E-015 -1.421085472E-014 
 8.500000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 8.600000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 8.700000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 8.800000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 8.900000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  7.105427358E-015  9.999989333E+001 
 9.000000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 9.100000000E-004  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 9.200000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 9.300000000E-004  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 9.400000000E-004  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989334E+001  7.105427358E-015  9.999989334E+001 
 9.500000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 9.600000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 9.700000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 9.800000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 9.900000000E-004  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.000000000E-003 -7.105427358E-015  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000 -7.105427358E-015 
 1.010000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001  0.000000000E+000 
 1.020000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.030000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.040000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.050000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.060000000E-003  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989333E+001  1.421085472E-014  9.999989333E+001 
 1.070000000E-003  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 1.080000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.090000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.100000000E-003  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 1.110000000E-003  6.666659556E+001 -3.333329778E+001 -3.333329778E+001 -9.999989334E+001  1.421085472E-014  9.999989334E+001 
 1.120000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.130000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  1.421085472E-014 
 1.140000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.150000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.160000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.170000000E-003  1.421085472E-014  7.105427358E-015  0.000000000E+000 -7.105427358E-015 -7.105427358E-015  1.421085472E-014 
 1.180000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001  0.000000000E+000 
 1.190000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.200000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.210000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.220000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  1.421085472E-014 
 1.230000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.240000000E-003  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.250000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.260000000E-003  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 1.270000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.280000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.290000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.300000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.310000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.320000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.330000000E-003  1.421085472E-014  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 1.340000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001  0.000000000E+000 
 1.350000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.360000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.370000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.380000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.390000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.400000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.410000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.420000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.430000000E-003  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.440000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.450000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.460000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.470000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.480000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.490000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.500000000E-003  7.105427358E-015  7.105427358E-015  7.105427358E-015  0.000000000E+000  0.000000000E+000  0.000000000E+000 
 1.510000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001 -7.105427358E-015 
 1.520000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.530000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.540000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.550000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.560000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 1.570000000E-003  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.580000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.590000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.600000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.610000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 1.620000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.630000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.640000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.650000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.660000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.670000000E-003  7.105427358E-015  0.000000000E+000  0.000000000E+000 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 1.680000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001  7.105427358E-015 
 1.690000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.700000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.710000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  1.421085472E-014 
 1.720000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 1.730000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 1.740000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.750000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.760000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.770000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 1.780000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -2.842170943E-014 
 1.790000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.800000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.810000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.820000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.830000000E-003  0.000000000E+000  0.000000000E+000  7.105427358E-015  0.000000000E+000  7.105427358E-015 -7.105427358E-015 
 1.840000000E-003  1.421085472E-014  7.105427358E-015  7.105427358E-015 -7.105427358E-015  0.000000000E+000  7.105427358E-015 
 1.850000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.860000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.870000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.880000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 1.890000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 1.900000000E-003 -7.105427358E-015 -7.105427358E-015 -1.421085472E-014  0.000000000E+000 -7.105427358E-015  7.105427358E-015 
 1.910000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.920000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.930000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 1.940000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 1.950000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 1.960000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.970000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.980000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 1.990000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.000000000E-003  7.105427358E-015 -7.105427358E-015  7.105427358E-015 -1.421085472E-014  1.421085472E-014  0.000000000E+000 
 2.010000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001 -1.421085472E-014 
 2.020000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -1.421085472E-014 
 2.030000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 2.040000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.050000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.060000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 2.070000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 2.080000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 2.090000000E-003  0.000000000E+000  0.000000000E+000 -1.421085472E-014  0.000000000E+000 -1.421085472E-014  1.421085472E-014 
 2.100000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989334E+001 -9.999989334E+001 
 2.110000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 2.120000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  2.842170943E-014 
 2.130000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  7.105427358E-015 
 2.140000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 2.150000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.160000000E-003  7.105427358E-015  0.000000000E+000  1.421085472E-014 -7.105427358E-015  1.421085472E-014 -7.105427358E-015 
 2.170000000E-003  1.421085472E-014  0.000000000E+000  7.105427358E-015 -1.421085472E-014  7.105427358E-015  7.105427358E-015 
 2.180000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989334E+001  9.999989334E+001  7.105427358E-015 
 2.190000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001 -7.105427358E-015 
 2.200000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.210000000E-003  3.333329778E+001 -6.666659556E+001  3.333329778E+001 -9.999989333E+001  9.999989333E+001  0.000000000E+000 
 2.220000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
 2.230000000E-003 -3.333329778E+001 -3.333329778E+001  6.666659556E+001 -7.105427358E-015  9.999989333E+001 -9.999989333E+001 
